CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre
43.862.625/0001-75;2022-03-31;1;2022-05-12;BRC II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-05-17;INVESTIDORES EM GERAL;BRRTELCTF001;36451;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;43862625000175;AVENIDA DAS NAÇÕES UNIDAS;11857;CONJ. 111;BROOKLIN PAULISTA;SÃO PAULO;SP;04578-908;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br;2022-03-31
43.862.625/0001-75;2022-06-30;1;2022-08-11;BRC II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-05-17;INVESTIDORES EM GERAL;BRRTELCTF001;59383;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;43862625000175;AVENIDA DAS NAÇÕES UNIDAS;11857;CONJ. 111;BROOKLIN PAULISTA;SÃO PAULO;SP;04578-908;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br;2022-06-30
43.867.361/0001-42;2022-03-31;1;2022-05-16;JK 1455 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2021-09-22;INVESTIDOR QUALIFICADO;;77850000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43867361000142;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-03-31
43.867.361/0001-42;2022-06-30;1;2022-08-12;JK 1455 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2021-09-22;INVESTIDOR QUALIFICADO;;80350000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43867361000142;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-06-30
43.867.799/0001-20;2022-03-31;1;2022-05-16;MS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2021-09-22;INVESTIDOR QUALIFICADO;;174400000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43867799000120;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-03-31
43.867.799/0001-20;2022-06-30;1;2022-08-12;MS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2021-09-22;INVESTIDOR QUALIFICADO;;181800000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43867799000120;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-06-30
43.873.036/0001-92;2022-03-31;1;2022-05-12;ALDEOTA RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-12-30;INVESTIDOR QUALIFICADO;;35000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;43873036000192;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2022-03-31
43.873.036/0001-92;2022-06-30;1;2022-07-20;ALDEOTA RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-12-30;INVESTIDOR QUALIFICADO;;35000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;43873036000192;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2022-06-30
43.873.036/0001-92;2022-09-30;2;2022-11-03;ALDEOTA RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-12-30;INVESTIDOR QUALIFICADO;;35000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;43873036000192;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2022-09-30
43.951.744/0001-02;2022-06-30;1;2022-08-09;VT TOWER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2021-09-22;INVESTIDOR PROFISSIONAL;;200000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43951744000102;PRAIA DE BOTAFOGO;228;9 ANDAR;BOTAFOGO;RIO DE JANEIRO;RJ;22250-906;(21) 3923-3000;;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-06-30
43.951.744/0001-02;2022-09-30;1;2022-11-11;VT TOWER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2021-09-22;INVESTIDOR PROFISSIONAL;;200000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43951744000102;PRAIA DE BOTAFOGO;228;9 ANDAR;BOTAFOGO;RIO DE JANEIRO;RJ;22250-906;(21) 3923-3000;;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-09-30
43.951.785/0001-90;2022-03-31;1;2022-05-13;FL SQUARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2021-09-22;INVESTIDOR PROFISSIONAL;;110950000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43951785000190;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-03-31
43.951.785/0001-90;2022-06-30;1;2022-08-09;FL SQUARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2021-09-22;INVESTIDOR PROFISSIONAL;;115450000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43951785000190;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-06-30
43.951.817/0001-58;2022-06-30;1;2022-08-11;PDC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2022-06-01;INVESTIDOR QUALIFICADO;;200000;Sim;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43951817000158;PRAIA DE BOTAFOGO;228;SL 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250906;(21) 3923-3000;;;www.bancogenial.com;middleadm@genial.com.vc;2022-06-30
43.951.817/0001-58;2022-09-30;1;2022-11-11;PDC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2022-06-01;INVESTIDOR QUALIFICADO;;200000;Sim;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43951817000158;PRAIA DE BOTAFOGO;228;SL 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250906;(21) 3923-3000;;;www.bancogenial.com;middleadm@genial.com.vc;2022-09-30
43.951.851/0001-22;2022-06-30;1;2022-08-09;TNU FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2022-01-26;INVESTIDOR PROFISSIONAL;;200000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43951851000122;PRAIA DE BOTAFOGO;228;9 ANDAR;BOTAFOGO;RIO DE JANEIRO;RJ;22250-906;(21) 3923-3000;;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-06-30
43.951.851/0001-22;2022-09-30;1;2022-11-11;TNU FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2021-09-22;INVESTIDOR PROFISSIONAL;;200000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43951851000122;PRAIA DE BOTAFOGO;228;9 ANDAR;BOTAFOGO;RIO DE JANEIRO;RJ;22250-906;(21) 3923-3000;;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-09-30
43.951.875/0001-81;2022-09-30;1;2022-11-01;VIC DESENVOLVIMENTO VINTAGE 22/23 FII;2022-07-29;INVESTIDORES EM GERAL;BRVDSVR01M15;10221;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BANCO GENIAL S.A;43951875000181;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com;2022-09-30
43.951.911/0001-07;2022-06-30;2;2022-08-15;FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA;2022-04-12;INVESTIDOR PROFISSIONAL;BRAGRXR03M14;3362726;Sim;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43951911000107;PRAIA DE BOTAFOGO;228;SL 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-906;(21) 3923300;;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-06-30
43.951.911/0001-07;2022-09-30;1;2022-11-11;FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA;2022-04-12;INVESTIDORES EM GERAL;BRAGRXCTF001;4725648;Não;Não;Não;Títulos e Valores Mobiliários;Outros;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BANCO GENIAL S.A.;43951911000107;PRAIA DE BOTAFOGO;228;SL 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-906;(21) 3923300;;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-09-30
43.951.941/0001-13;2022-03-31;1;2022-05-12;FLFC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2021-09-22;INVESTIDOR PROFISSIONAL;;190680000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43951941000113;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-03-31
43.951.941/0001-13;2022-06-30;1;2022-08-09;FLFC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2021-09-22;INVESTIDOR PROFISSIONAL;;197980000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43951941000113;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2022-06-30
43.951.970/0001-85;2022-06-30;1;2022-08-12;PDC II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2022-06-28;INVESTIDOR QUALIFICADO;;144800000;Sim;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43951970000185;PRAIA DE BOTAFOGO;228;SL 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250906;(21) 3923-3000;;;www.bancogenial.com;middleadm@genial.com.vc;2022-06-30
43.951.970/0001-85;2022-09-30;1;2022-11-11;PDC II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2022-06-28;INVESTIDOR QUALIFICADO;;144800000;Sim;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;43951970000185;PRAIA DE BOTAFOGO;228;SL 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250906;(21) 3923-3000;;;www.bancogenial.com;middleadm@genial.com.vc;2022-09-30
44.107.380/0001-33;2022-03-31;1;2022-05-16;BRM FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-12-07;INVESTIDOR QUALIFICADO;;51255.2459069;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;44107380000133;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2022-03-31
44.107.380/0001-33;2022-06-30;1;2022-08-15;BRM FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-12-07;INVESTIDOR QUALIFICADO;;88466.00337843;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;44107380000133;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2022-06-30
44.177.538/0001-41;2022-03-31;1;2022-05-21;FUNDO DE INVESTIMENTO IMOBILIARIO DE UNIDADES AUTONOMAS II;2021-11-26;INVESTIDOR QUALIFICADO;BRIDGRCTF006;883359;Não;Não;Não;Renda;Híbrido;Ativa;Determinado;2026-07-26;30/06;Sim;Não;Não;Sim;Não;ID CTVM S.A;44177538000141;Av. Presidente Juscelino Kubitschek;1726;19º andar;Vila Nova Conceição;SÃO PAULO;SP;04543000;(11) 4637 6633;;;www.idsf.com.br;supervisao@idsf.com.br;2022-03-31
44.177.538/0001-41;2022-06-30;1;2022-08-15;FUNDO DE INVESTIMENTO IMOBILIARIO DE UNIDADES AUTONOMAS II;2021-11-26;INVESTIDOR QUALIFICADO;BRIDGRCTF006;883359;Não;Não;Não;Renda;Híbrido;Ativa;Determinado;2026-07-26;30/06;Sim;Não;Não;Sim;Não;ID CTVM S.A;44177538000141;Av. Presidente Juscelino Kubitschek;1726;19º andar;Vila Nova Conceição;SÃO PAULO;SP;04543000;(11) 4637 6633;;;www.idsf.com.br;supervisao@idsf.com.br;2022-06-30
44.286.898/0001-81;2022-03-31;1;2022-05-11;SFI INVESTIMENTOS DO AGRONEGÓCIO - FIAGRO-IMOBILIÁRIO;2022-03-16;INVESTIDORES EM GERAL;BRIAGRCTF002;94000;Não;Não;Não;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA;44286898000181;AV. OSVALDO ARANHA;720;SALA 201;BOM FIM;PORTO ALEGRE;RS;90035-191;(51) 3907-4080;;;WWW.WARREN.COM.BR;ADM.FIDUCIARIA@WARREN.COM.BR;2022-03-31
44.286.898/0001-81;2022-06-30;1;2022-08-15;SFI INVESTIMENTOS DO AGRONEGÓCIO - FIAGRO-IMOBILIÁRIO;2022-03-16;INVESTIDORES EM GERAL;BRIAGRCTF002;94000;Não;Não;Não;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA;44286898000181;AV. OSVALDO ARANHA;720;SALA 201;BOM FIM;PORTO ALEGRE;RS;90035-191;(51) 3907-4080;;;WWW.WARREN.COM.BR;ADM.FIDUCIARIA@WARREN.COM.BR;2022-06-30
44.302.072/0001-69;2022-03-31;1;2022-05-16;BARRA FUNDO DE INVESTIMENTO IMOBILIARIO;2021-12-10;INVESTIDOR QUALIFICADO;;208285.7;Não;Não;Não;Híbrido;Residencial;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;44302072000169;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2022-03-31
44.302.072/0001-69;2022-06-30;1;2022-08-15;BARRA FUNDO DE INVESTIMENTO IMOBILIARIO;2021-12-10;INVESTIDOR QUALIFICADO;;208285.70216117;Não;Não;Não;Híbrido;Residencial;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;44302072000169;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2022-06-30
44.395.062/0001-15;2022-03-31;1;2022-05-13;FII JIVE PROPERTIES III FII;2021-12-08;INVESTIDOR QUALIFICADO;;87271437.751003;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;44395062000115;PRAIA DE BOTAFOGO;501;6º ANDAR - PARTE, BLOCO 014;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21)3223-7700;(21)3223-7746;;HTTPS//MODAL.COM.BR;FUNDOS.MODAL@MODAL.COM.BR;2022-03-31
44.395.062/0001-15;2022-06-30;1;2022-08-15;FII JIVE PROPERTIES III FII;2021-12-08;INVESTIDOR QUALIFICADO;;87281637.2388;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;44395062000115;PRAIA DE BOTAFOGO;501;6º ANDAR - PARTE, BLOCO 014;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21)3223-7700;(21)3223-7746;;HTTPS//MODAL.COM.BR;FUNDOS.MODAL@MODAL.COM.BR;2022-06-30
44.428.541/0001-90;2022-06-30;1;2022-08-15;JIVE PROPERTIES MULTIESTRATEGIA FII;2022-06-27;INVESTIDOR PROFISSIONAL;;306907014.9341;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;44428541000190;PRAIA DE BOTAFOGO;501;6º ANDAR - PARTE, BLOCO 014;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21)3223-7700;(21)3223-7746;;HTTPS//MODAL.COM.BR;FUNDOS.MODAL@MODAL.COM.BR;2022-06-30
44.465.913/0001-59;2022-03-31;1;2022-05-16;ARPURO I FUNDO DE INVESTIMENTO IMOBILIÁRIO;2022-01-20;INVESTIDOR QUALIFICADO;;50;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;44465913000159;Avenida Brigadeiro Faria Lima;2277;17º andar - CJ 1702;Jardim Paulistano;São Paulo;SP;01452-000;(11)3514-0000;;;www.reag.com.br;dtvm@reag.com.br;2022-03-31
44.465.913/0001-59;2022-06-30;2;2022-08-18;ARPURO I FUNDO DE INVESTIMENTO IMOBILIÁRIO;2022-01-20;INVESTIDOR QUALIFICADO;;1979091.65004731;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;44465913000159;Avenida Brigadeiro Faria Lima;2277;17º andar - CJ 1702;Jardim Paulistano;São Paulo;SP;01452-000;(11)3514-0000;;;www.reag.com.br;dtvm@reag.com.br;2022-06-30
44.465.913/0001-59;2022-09-30;1;2022-11-11;ARPURO I FUNDO DE INVESTIMENTO IMOBILIÁRIO;2022-01-20;INVESTIDOR QUALIFICADO;;766446555.02163;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;44465913000159;Avenida Brigadeiro Faria Lima;2277;17º andar - CJ 1702;Jardim Paulistano;São Paulo;SP;01452-000;(11)3514-0000;;;www.reag.com.br;dtvm@reag.com.br;2022-09-30
44.527.168/0001-25;2022-06-30;1;2022-08-15;SH SPECIAL OPPS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2022-06-15;INVESTIDOR PROFISSIONAL;BRSHSOCTF008;100000;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;44527168000125;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2022-06-30
44.614.833/0001-18;2022-06-30;1;2022-08-15;VINCI CRÉDITO AGRO FIAGRO-IMOBILIÁRIO;2022-04-19;INVESTIDOR PROFISSIONAL;;158664.52907745;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;44614833000118;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;04530-001;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2022-06-30
44.625.562/0001-04;2022-06-30;2;2022-08-16;FUNDO DE INVESTIMENTO IMOBILIÁRIO TG REAL ESTATE;2021-12-15;INVESTIDORES EM GERAL;BR0B4QCTF006;19690922;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;XP INVESTIMENTOS CCTVM S.A.;44625562000104;Avenida Ataulfo de Paiva;153;5º e 8º andar;Leblon;Rio de Janeiro;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2022-06-30
44.625.657/0001-10;2022-06-30;2;2022-08-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO TG RENDA IMOBILIARIA;2021-12-15;INVESTIDOR QUALIFICADO;BR0BRYCTF015;250000;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Não;Sim;Não;Não;Sim;XP INVESTIMENTOS CCTVM S.A.;44625657000110;Avenida Ataulfo de Paiva;153;5º e 8º andar;Leblon;Rio de Janeiro;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2022-06-30
44.669.674/0001-59;2022-06-30;1;2022-08-15;TAG OCEANUS FUNDO DE INVESTIMENTO IMOBILIARIO;2022-04-14;INVESTIDOR QUALIFICADO E PROFISSIONAL;;22666.28710725;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;44669674000159;Rua Gilberto Sabino;215;4o Andar;Pinheiros;São Paulo;SP;5425020;11 3030-7300;;;www.vortx.com.br;fundos@vortx.com.br;2022-06-30
44.674.528/0001-11;2022-06-30;1;2022-11-04;AROEIRA 333 RENDA LOGÍSTICA FII;2022-05-06;INVESTIDOR PROFISSIONAL;;30292551.2868479;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;44674528000111;Rua Gilberto Sabino;215;4º Andar;Centro;SÃO PAULO;SP;05425-020;11 3030-7300;;;www.vortx.com.br;fundos@vortx.com.br;2022-06-30
44.728.452/0001-60;2022-09-30;1;2022-11-11;MOGNO LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIARIO;2022-07-15;INVESTIDOR PROFISSIONAL;;10047.10967051;Não;Não;Não;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;44728452000160;Avenida Brigadeiro Faria Lima;2277;17º andar - CJ 1702;Jardim Paulistano;São Paulo;SP;01452-000;(11)3514-0000;;;www.reag.com.br;dtvm@reag.com.br;2022-09-30
44.728.520/0001-90;2022-06-30;3;2022-08-18;HIGH END REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2022-04-29;INVESTIDOR PROFISSIONAL;0;6100.70385412;Não;Não;Não;Renda;Outros;Passiva;Indeterminado;;30/06;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;44728520000190;Avenida Brigadeiro Faria Lima;2277;17º andar - CJ 1702;Jardim Paulistano;São Paulo;SP;01452-000;(11)3514-0000;;;www.reag.com.br;dtvm@reag.com.br;2022-06-30
44.728.520/0001-90;2022-09-30;1;2022-11-11;HIGH END REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2022-04-29;INVESTIDOR PROFISSIONAL;0;13202.60586247;Não;Não;Não;Renda;Outros;Passiva;Indeterminado;;30/06;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;44728520000190;Avenida Brigadeiro Faria Lima;2277;17º andar - CJ 1702;Jardim Paulistano;São Paulo;SP;01452-000;(11)3514-0000;;;www.reag.com.br;dtvm@reag.com.br;2022-09-30
45.063.985/0001-32;2022-06-30;1;2022-08-15;ARTEMIS 2022 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2022-04-04;INVESTIDOR QUALIFICADO;BR0C42CTF005;10;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Sim;Não;Sim;Não;BANCO DAYCOVAL S.A.;45063985000132;AV PAULISTA;1793;2° ANDAR;BELA VISTA;SÃO PAULO;SP;01311200;11 31380921;;;https://www.daycoval.com.br/institucional/mercado-de-capitais;middlesmc@bancodaycoval.com.br;2022-06-30
